PPARA	APOA5
PPARA	APOB
PPARA	APOBR
PPARA	APOC3
PPARA	CETP
PPARA	CGB5
PPARA	CPT1A
PPARA	CYP1A1
PPARA	CYP2C9
PPARA	G0S2
PPARA	HMOX1
PPARA	IGFBP1
PPARA	IL6R
PPARA	LPL
PPARA	MLYCD
PPARA	PLIN2
PPARA	PTGS2
PPARA	SLC25A20
PPARA	SLC9A1
PPARA	SOD2
PPARA	SREBF2
PPARA	STAT5A
PPARA	SULT2A1
PPARA	TUBA1B
PPARA	TXNIP
PPARA	UCP1
PPARA	UGT1A9
PPARGC1A	ALDOB
PPARGC1A	APOA5
PPARGC1A	APOC3
PPARGC1A	CYP2C9
PPARGC1A	CYP7A1
PPARGC1A	MFN2
PPARGC1A	MLYCD
PPARGC1A	OTC
PPARGC1A	PCK2
PROX1	CDKN1B
PROX1	CYP7A1
PROX1	NR1I2
PROX1	NR5A2
PROX1	SIX3
PTF1A	CEL
PURA	ERBB2
PURA	FAS
RARA	ABCC3
RARA	ANXA8
RARA	CCNA1
RARA	CXCR5
RARA	CYP1A1
RARA	FGFBP1
RARA	GNRH2
RARA	HNF4A
RARA	HSD17B2
RARA	MACROD1
RARA	MAOB
RARA	MUC5AC
RARA	NR1I3
RARA	PLAU
RARA	PRKCA
RARA	RARB
RARA	RPTOR
RARA	SCD
RARA	SFTPB
RARA	THBD
RARB	ADH5
RARB	RARB
RARB	THBD
RARG	CYP19A1
RARG	RARB
RARG	THBD
RBMX	EGR1
RBMX	FOS
RBMX	FOSL1
RBMX	JUNB
RBMX	JUND
RBMX	KIT
RBMX	ROS1
RBMX	TXNIP
RELB	CCL21
RELB	PIGR
RFX2	IL5RA
RORA	APOA5
RORA	NPSR1
RORA	NR1D1
RORA	TUBA1B
RUNX1T1	IL3
RXRA	ABCA1
RXRA	ABCB11
RXRA	ABCC3
RXRA	CGB5
RXRA	CPT1B
RXRA	CXCR5
RXRA	CYP3A4
RXRA	CYP7A1
RXRA	GNRH2
RXRA	HNF1A
RXRA	HNF4A
RXRA	HSD17B2
RXRA	IL2RB
RXRA	IL2RG
RXRA	NOL7
RXRA	SERPINC1
RXRA	THBD
SCAND1	ZNF202
SCD5	EGR2
SF1	AMH
SF1	CYP11A1
SF1	HSD3B2
SF1	LHB
SF1	MC2R
SF1	NR0B1
SF1	SF3B1
SF1	SOX9
SF1	STAR
SF1	SULT2A1
SF1	TCERG1
SF1	U2AF2
SKIL	ADAM12
SKIL	SMAD7
SMAD2	AHR
SMAD2	GLI1
SMAD2	NKX2-1
SMAD3	AHR
SMAD3	ANGPTL4
SMAD3	APOC3
SMAD3	BAMBI
SMAD3	CCND2
SMAD3	COL7A1
SMAD3	CYP17A1
SMAD3	CYP7A1
SMAD3	EPO
SMAD3	FOXA2
SMAD3	FSTL3
SMAD3	JUN
SMAD3	LTBP4
SMAD3	POR
SMAD3	PTHLH
SMAD3	SMAD7
SMAD3	TGFB1
SMAD3	TNC
SMAD4	AHR
SMAD4	APOC3
SMAD4	BAMBI
SMAD4	BTRC
SMAD4	CDKN2B
SMAD4	COL7A1
SMAD4	DACH1
SMAD4	EPO
SMAD4	FBXO32
SMAD4	FSTL3
SMAD4	GLI1
SMAD4	HP
SMAD4	JUN
SMAD4	POR
SMAD4	RUNX1T1
SMAD4	SKIL
SMAD4	SMAD7
SMAD4	TGFB1
SMAD4	TNC
SMAD4	UCP2
SMAD7	CDKN2B
SMAD7	HMOX1
SMAD7	KRT14
SMAD7	MET
SMAD7	TGFB1
SMAD7	TGFBR1
SNAI1	CLDN3
SNAI1	CXADR
SNAI1	HBEGF
SNAI1	SNAI1
SNAI1	THBS1
SND1	AGTR1
SOX10	COL11A2
SOX10	EDNRB
SOX10	GJB1
SOX10	GJC2
SOX10	MBP
SOX10	MIA
SOX10	MITF
SOX10	MPZ
SOX10	NES
SOX10	RET
SOX17	CSNK1A1
SOX17	HNF4A
SOX17	MACC1
